Solution,RMSE,C1,C2
"[0.57786964 0.822738   0.41788196 0.81624326 0.17113676 0.57980887
 0.26025944 0.87396063 0.24079124 0.45241073 0.90525418 0.26352082
 0.06299572 0.19878589 0.44620349 0.48984872 0.16453485 0.1546513
 0.51363056 0.72222472 0.18199387 0.21606502]",0.03988706491438252,-0.00037781058367401116,-0.004073418566814788
"[0.57387373 0.82726741 0.41826423 0.82108863 0.17161504 0.57837854
 0.25671633 0.88115128 0.24142731 0.45273361 0.91103132 0.2630353
 0.05783415 0.20261732 0.44097567 0.48593317 0.15953475 0.15682997
 0.51472404 0.71675271 0.18714497 0.21298433]",0.03994330876690576,-0.0003924564148414418,-0.003962032191956989
"[0.59134699 0.82342416 0.43456934 0.8025567  0.15132657 0.57302334
 0.28401137 0.8734217  0.22043458 0.47046372 0.91434895 0.27012589
 0.0731969  0.21302772 0.44902038 0.48425252 0.17805259 0.13691342
 0.53121722 0.72243809 0.16901605 0.19646577]",0.040023292452877314,-0.0007064677626154314,-0.0048875767924259125
"[0.49811214 0.84022176 0.45501449 0.91736421 0.20622296 0.56194833
 0.12980873 0.76646588 0.14887366 0.53858574 0.98223357 0.27115612
 0.08567813 0.27664685 0.46588881 0.57741085 0.14490596 0.07141043
 0.64830896 0.66678607 0.24641825 0.20034996]",0.040082279638934466,0.005570550637495474,-0.007267304348197563
"[0.58105999 0.82499327 0.41459788 0.81708682 0.17212202 0.57661174
 0.25802276 0.87454495 0.23765462 0.45482238 0.9050417  0.26284967
 0.06383066 0.19657992 0.44174014 0.49011808 0.16844944 0.15620482
 0.51615392 0.71966923 0.18382192 0.21681946]",0.04009081198861628,-0.0005594894230172322,-0.004038289688553416
"[0.59502592 0.81570185 0.42537357 0.80196741 0.15767754 0.58302151
 0.27510833 0.87111855 0.22002235 0.45960573 0.92025436 0.2732399
 0.07618669 0.20512004 0.44349668 0.47751619 0.17105704 0.13553835
 0.52986136 0.72047345 0.16585163 0.21250343]",0.0401145859212752,-0.0007563631825520736,-0.004751319931675836
"[0.58058915 0.82340409 0.41233231 0.81747503 0.16649722 0.57961841
 0.25827589 0.87125733 0.23721618 0.45871943 0.90067539 0.25845826
 0.06558903 0.19755654 0.45204064 0.49197837 0.16443939 0.15074391
 0.52229117 0.72122282 0.17929619 0.21961289]",0.04013532237539849,-0.0006266813488850533,-0.0041660056199757205
"[0.57781493 0.82466556 0.41701793 0.81885538 0.17206015 0.57908212
 0.26007013 0.87523615 0.23451034 0.45672419 0.90698372 0.2597344
 0.05741694 0.19906343 0.44651437 0.49488794 0.16548521 0.15386455
 0.51907969 0.7179677  0.18130873 0.21406433]",0.040168115457882445,1.48,-0.0038653064237795867
"[0.57939903 0.82325364 0.41476644 0.81936266 0.16828262 0.57783274
 0.25959613 0.87463117 0.23690317 0.45206659 0.90527743 0.26341649
 0.06100991 0.20073597 0.44595685 0.4883105  0.16715502 0.15667388
 0.51377296 0.7214772  0.18242409 0.21632234]",0.040239663535859914,-0.0007156622404922465,-0.004122783174092679
"[0.59439403 0.84535157 0.42919754 0.82898802 0.15883057 0.59494268
 0.25555054 0.86079227 0.2365753  0.47813749 0.93202007 0.26499811
 0.05716025 0.20045041 0.45124331 0.49961818 0.16473531 0.16311307
 0.53768432 0.70679986 0.20156037 0.17789667]",0.0403079136513334,-0.0005906004785313224,-0.0035178585472348395
"[0.58076656 0.82452948 0.41674862 0.81971659 0.16788708 0.57982686
 0.25594931 0.87426658 0.24059801 0.45667741 0.9074296  0.26047729
 0.0595163  0.19500026 0.44685618 0.49013758 0.16482953 0.15638051
 0.51896875 0.71660575 0.18157281 0.21551754]",0.040330648954528335,-0.0006933607189883832,1.48
"[0.57772059 0.8277704  0.41769332 0.82094915 0.16936318 0.57617362
 0.25516722 0.87505537 0.23943549 0.45531611 0.91003453 0.26139109
 0.06130015 0.1948232  0.44641716 0.49020384 0.16508965 0.15438843
 0.52134437 0.71691471 0.18215447 0.21406433]",0.04034517204676597,-0.0007233451495481207,-0.0038597113343318244
"[0.54923215 0.87011283 0.42100416 0.85418341 0.15883057 0.62023805
 0.22088514 0.85890637 0.19837359 0.44371171 0.97846384 0.3064197
 0.08567813 0.23524162 0.47665715 0.49851743 0.16438267 0.16216395
 0.58497471 0.68685232 0.15813233 0.20034996]",0.04034566122074506,-0.001322869408834311,-0.006019951284957182
"[0.58423876 0.82172604 0.41352264 0.81909428 0.16440399 0.57985527
 0.2575923  0.87029712 0.23499873 0.45596446 0.91274491 0.26354471
 0.06078399 0.19710145 0.44453599 0.48730826 0.16219832 0.15169319
 0.52162786 0.72340328 0.18988098 0.21728667]",0.040348457286427115,1.48,-0.003928724284406115
"[0.54298148 0.85168019 0.42100416 0.86186895 0.16072358 0.58953667
 0.21549268 0.84306083 0.20387275 0.40485888 0.97846384 0.3064197
 0.11402301 0.23524162 0.49872021 0.46757988 0.16736027 0.16216395
 0.58151078 0.68842454 0.1810428  0.17749619]",0.04036568623271269,1.48,-0.0073942572432718935
"[0.57809372 0.82478469 0.41833377 0.81878076 0.16877242 0.5815873
 0.26042564 0.87605849 0.23704464 0.45396266 0.90675806 0.26087827
 0.06307221 0.19641154 0.4479645  0.48952157 0.16357128 0.15713707
 0.52032161 0.71830812 0.18739718 0.21406433]",0.04040532583874545,-0.000814637456302645,-0.003950973726476927
"[0.57915829 0.82589133 0.41616051 0.81877219 0.16936318 0.57908212
 0.26033087 0.87652257 0.23732914 0.45643945 0.90480517 0.25908501
 0.05864799 0.19572136 0.44590075 0.49197837 0.16332541 0.15624309
 0.5199218  0.72098524 0.18433387 0.21389554]",0.04040738614070185,1.48,-0.0037717919898895176
"[0.58726871 0.80534074 0.42228055 0.80723747 0.16541687 0.55075049
 0.28699979 0.87395032 0.24013427 0.46702812 0.93010067 0.25937256
 0.07819228 0.19881991 0.44702252 0.48536542 0.1737593  0.12902596
 0.54637576 0.72077536 0.16634969 0.21341921]",0.040475788162555516,-0.0010689744893109983,-0.004783284304464643
"[0.58330876 0.82934825 0.41070441 0.81421411 0.17290236 0.55578499
 0.27172557 0.86761205 0.2294305  0.473324   0.8965489  0.26053576
 0.07444295 0.2007937  0.47511263 0.50303438 0.17951644 0.15818132
 0.52394701 0.69899229 0.17850813 0.17939511]",0.04048427811839959,1.48,-0.00488116768173906
"[0.58264265 0.82038439 0.42103696 0.81814837 0.17270407 0.5782915
 0.25447595 0.8796547  0.23794423 0.45117795 0.90225275 0.26294286
 0.05565243 0.19755654 0.44645925 0.49197837 0.15931006 0.14839654
 0.52122756 0.71818575 0.18432528 0.21836686]",0.04068574130542299,-0.0009539369591672585,1.48
"[0.60824414 0.86826333 0.40825721 0.84636013 0.17380371 0.61759043
 0.25384837 0.86079227 0.22362046 0.4864878  0.94050022 0.26859526
 0.08151263 0.18322294 0.45987442 0.51982304 0.18289652 0.14405691
 0.5165273  0.72044602 0.1938498  0.15719201]",0.04077609256487706,-0.001099994997159466,1.48
"[0.50739013 0.8275652  0.43699132 0.82170253 0.12548753 0.61833171
 0.26727739 0.90314445 0.18165199 0.39458105 0.95334452 0.26845519
 0.07757794 0.18967818 0.48584486 0.48384305 0.16884017 0.16850645
 0.58715752 0.68835364 0.15721648 0.23566017]",0.040829760037052326,-0.001429777404516542,-0.004918134536878732
"[0.57534125 0.8306808  0.4159321  0.82156276 0.16541949 0.58008968
 0.26227861 0.8696291  0.23375919 0.45716839 0.91258736 0.25816932
 0.0599581  0.19135679 0.44502432 0.48631287 0.16377983 0.15449024
 0.51658711 0.7220757  0.18895208 0.21095735]",0.040895476645269,-0.0011660609622748258,-0.0036774071160006784
"[0.57784701 0.83094691 0.4211407  0.81054287 0.16437771 0.57103534
 0.26708931 0.88018179 0.23752944 0.45747952 0.90110033 0.26009409
 0.06805122 0.19370233 0.44999683 0.48829073 0.15849137 0.1491619
 0.51731128 0.71345435 0.18217257 0.2138381 ]",0.04090715008979423,-0.0012462848770006286,-0.003990084991217457
"[0.27997051 0.5617613  0.13231961 0.98227005 0.1262206  0.76735001
 0.53091457 0.80105131 0.32880483 0.12608224 0.94108197 0.05750009
 0.53204154 0.15902014 0.57579756 0.95436221 0.09381603 0.26945771
 0.82005571 0.49247664 0.28121134 0.40551664]",0.04093496772127365,0.0023406744169317192,0.004142804562982896
"[0.60713067 0.84005604 0.40719373 0.79866746 0.18183218 0.59091235
 0.28427507 0.89527545 0.21456312 0.48101923 0.93281426 0.27488124
 0.05245618 0.20380878 0.4642589  0.49658188 0.19840742 0.14336252
 0.54085893 0.70907395 0.20284237 0.20019689]",0.04101424875962291,-0.0012040568486063018,-0.0034335128994855448
"[0.57882132 0.8300211  0.41818732 0.8147524  0.16846638 0.5833416
 0.26216183 0.87465554 0.23355519 0.45857589 0.90974369 0.26503769
 0.05936719 0.20220515 0.44211862 0.49695342 0.15906258 0.15481934
 0.5242785  0.71759981 0.18056249 0.21622042]",0.041037626120799066,1.48,-0.003930033109526384
"[0.57444102 0.82780299 0.4159321  0.82195907 0.17105822 0.57694795
 0.26340852 0.87268841 0.23178722 0.45781847 0.90691937 0.25501926
 0.05693581 0.19755654 0.45163135 0.49195781 0.16624103 0.15438843
 0.52244212 0.71285712 0.18277527 0.21362129]",0.04110812950076605,-0.0013858437332217172,1.48
"[0.61303166 0.84059937 0.40542104 0.82898802 0.175398   0.61597266
 0.24425386 0.8713488  0.22926608 0.48995463 0.93202007 0.25489598
 0.05279272 0.20045041 0.46795516 0.49720565 0.16968296 0.1776134
 0.5229271  0.72850361 0.19053744 0.1642387 ]",0.04113300009620106,0.005872155789052178,-0.0035358813138397123
"[0.56606317 0.8825821  0.379641   0.85418341 0.14996698 0.65713021
 0.18559615 0.90423058 0.22127995 0.44371171 0.93684189 0.2657911
 0.13021599 0.23524162 0.44894516 0.44867151 0.1176439  0.14508119
 0.58497471 0.72197332 0.11354764 0.20034996]",0.04116564335163264,0.006369798210052631,-0.007416686433459408
"[0.58549007 0.81788233 0.43523826 0.81391877 0.16677952 0.58103324
 0.27770717 0.87297924 0.21723499 0.45633997 0.91556631 0.26596611
 0.05946027 0.19596053 0.4526281  0.47585672 0.18325697 0.13503714
 0.5243975  0.72180922 0.16795008 0.19999801]",0.04129000986025946,-0.0015221091932555234,-0.003807667651668154
"[0.58438636 0.82941344 0.41538158 0.81891972 0.15105195 0.57412604
 0.27172557 0.87395032 0.22798836 0.45664044 0.9136681  0.26533655
 0.06141432 0.20090678 0.45389358 0.48829073 0.18344108 0.14138252
 0.51433708 0.71325719 0.17786744 0.2075095 ]",0.04156122099699009,-0.001876352367432936,-0.004221792679640273
"[0.5836702  0.83946379 0.46732435 0.82343204 0.12074853 0.6228256
 0.22394228 0.87033996 0.23477989 0.46239298 0.97846384 0.30175836
 0.04466321 0.24379666 0.4545881  0.52580681 0.14251063 0.17011482
 0.58059481 0.66466303 0.18880423 0.20034996]",0.04165110062476432,-0.0019093118634403612,-0.004364186652449739
"[0.60503747 0.79780314 0.18207096 0.77460481 0.01427901 0.75393619
 0.29584172 0.9151036  0.10813485 0.06448789 0.94564755 0.09707845
 0.49046769 0.15902014 0.88771992 0.91033609 0.4117592  0.64877047
 0.34705739 0.59424204 0.16345392 0.80356185]",0.04177052423099242,1.48,-0.005936107502090971
"[0.61234194 0.8245179  0.41250728 0.82382728 0.14520888 0.58521365
 0.25064317 0.8752028  0.24380192 0.45542514 0.94560406 0.24417148
 0.07223241 0.19594899 0.45774437 0.48341027 0.14749248 0.18467512
 0.52044989 0.72985355 0.22594598 0.16883012]",0.04185831920262775,0.006189531114287935,-0.00429368565286866
"[0.51046339 0.91959708 0.46793817 0.8262915  0.2037848  0.61146411
 0.25225031 0.83319499 0.23958948 0.42615335 0.93404726 0.3126388
 0.05348244 0.22470825 0.50437513 0.54439814 0.16438267 0.20894515
 0.55117178 0.64734539 0.15578745 0.16623275]",0.04194599850984911,1.48,-0.003983320942780397
"[0.58557654 0.82803118 0.43279754 0.81391877 0.16640352 0.5749818
 0.26997039 0.87003711 0.21685807 0.44934569 0.90650127 0.25460051
 0.06451305 0.19987031 0.44339221 0.47913062 0.17620593 0.14679377
 0.53661229 0.72526492 0.18769544 0.20443079]",0.04196551928308311,-0.0021679834671970745,-0.00401771439874592
"[0.58636145 0.83195788 0.4211407  0.813429   0.17043835 0.57067366
 0.26433335 0.8779842  0.23338874 0.4643055  0.90918026 0.26086789
 0.06121323 0.20135324 0.45139616 0.48854958 0.1659501  0.15267133
 0.51530166 0.71803444 0.17764293 0.21450311]",0.042251026209211756,1.48,-0.003928383841036245
"[0.57341758 0.83626167 0.43087186 0.80888789 0.15984963 0.57971098
 0.27066841 0.86570943 0.21401161 0.45917615 0.92263087 0.25593138
 0.05257329 0.217618   0.4628571  0.47670971 0.17323218 0.12770943
 0.52958781 0.72165846 0.18302576 0.21315997]",0.04229639984906491,1.48,-0.004153835837951182
"[0.58155204 0.82286236 0.42361823 0.81918798 0.15316457 0.5749818
 0.28410711 0.8819229  0.22506346 0.46267955 0.90059426 0.25355514
 0.05309194 0.20350276 0.4526281  0.48679103 0.16175232 0.12812894
 0.51483137 0.72180922 0.17786744 0.20200508]",0.04247675376020748,1.48,-0.0037967446239941804
"[0.60811654 0.82790036 0.42223572 0.82351771 0.16796498 0.59189808
 0.26459351 0.83857016 0.21323514 0.48094932 0.95692485 0.24294501
 0.08046781 0.20922344 0.46283751 0.49838026 0.16203414 0.1553243
 0.53801581 0.72558079 0.21433152 0.19855353]",0.04259873658654678,-0.002896339879120982,-0.004631809362504239
"[0.593979   0.82024225 0.43192529 0.81304727 0.16142519 0.56774974
 0.27947377 0.87395032 0.21639557 0.46223557 0.90024726 0.26172247
 0.07412036 0.19643824 0.442289   0.49386812 0.17448985 0.13055176
 0.52574784 0.72180922 0.17786744 0.20399065]",0.042850246287640614,-0.002928538437001662,-0.004275624025456507
"[0.58189228 0.85510414 0.42960245 0.83405119 0.13574865 0.5826645
 0.25555054 0.86901691 0.22956689 0.46904279 0.92305605 0.28420519
 0.04490978 0.18549944 0.47499317 0.50034471 0.16473531 0.17570579
 0.53254495 0.69781849 0.21521464 0.18298703]",0.04286450689706779,-0.0019381249539833258,1.48
"[0.51221661 0.86587979 0.40862591 0.84807277 0.19475752 0.59066292
 0.22088514 0.85727848 0.22201422 0.42671568 0.97602409 0.25805074
 0.10243895 0.23577613 0.43375139 0.51144308 0.16190138 0.14118846
 0.53606608 0.71846813 0.14090869 0.19610607]",0.04295232607953826,0.007137511338956289,-0.007024714313391221
"[0.60332236 0.81984882 0.43111047 0.81391877 0.14024881 0.59507056
 0.27130563 0.87734633 0.22320641 0.44799505 0.93641028 0.26644635
 0.04313339 0.21705847 0.4526281  0.48805577 0.15987796 0.13214108
 0.52962152 0.73894227 0.15950923 0.20590938]",0.043208942934867677,1.48,1.48
"[0.5811556  0.82776942 0.42100149 0.82464282 0.17455119 0.57470974
 0.2576437  0.88083207 0.23529996 0.4536683  0.90132357 0.25739021
 0.05671867 0.19236848 0.44284372 0.49115799 0.16610449 0.15263118
 0.51570771 0.71625537 0.18140299 0.21795599]",0.04328055813538987,-0.0022709981233646308,-0.0034659429668293315
"[0.47061112 0.96858949 0.30844482 0.97206737 0.26186706 0.75393619
 0.0463561  0.84176101 0.11924001 0.63220643 0.96248316 0.36543793
 0.03844057 0.33617407 0.58252468 0.59516883 0.03237322 0.30091617
 0.58497471 0.67930442 0.21442476 0.29605024]",0.04329725911505571,-0.003878603363129625,-0.0065930650651686105
"[0.01513399 0.82143134 0.54094029 0.75357109 0.33246724 0.4139917
 0.93245852 0.3668745  0.80487542 0.03371356 0.64961907 0.40446945
 0.3710105  0.53706142 0.60799523 0.59723809 0.04423407 0.66565342
 0.18583039 0.98049398 0.05115904 0.60715719]",0.04387960883343805,0.008956920686342087,1.48
"[0.60305167 0.85976287 0.44927501 0.81334543 0.1656901  0.604954
 0.27514564 0.87940655 0.22349201 0.50060257 0.93881255 0.24930783
 0.05963161 0.22075877 0.45966535 0.51018755 0.18212752 0.14009363
 0.53768432 0.70679986 0.20156037 0.1700386 ]",0.04389008262606515,-0.0021996734245077927,-0.0037553528483867324
"[0.58293099 0.84049387 0.4462539  0.85199752 0.15217636 0.59872479
 0.25532976 0.86079227 0.25396522 0.45754038 0.92830908 0.26499811
 0.07074361 0.1804358  0.43275687 0.49196331 0.16845747 0.14027431
 0.5254534  0.68619175 0.20140223 0.17134093]",0.044053958560858524,-0.0016756424724274008,-0.003265560759719375
